x,y,z
49.52969827705667,77.63081738531432,39.933793708781025
165.09247280512452,126.99610806224949,39.71573283081107
89.90735705762879,51.49511220227566,57.693135901911106
154.32677406892168,43.41255491436277,46.53427960745097
96.11916685332932,64.85355047162682,19.23826150953618
89.30143884284129,146.70002796755674,80.15650757673612
148.46422121197878,131.65530622957286,29.38187969052033
64.61248696312593,94.77473047725786,53.450392418501266
147.88255948095986,82.91239171447566,25.013119758525548
144.11832118016287,65.61220208059288,35.48871613576201
115.49104386876648,75.0885508345583,50.78121665950016
68.91275196107165,81.64229981762426,71.76647259802952
116.32998080047581,69.45008279698955,40.440920530798934
133.0960651332019,33.25723101171524,26.95930431732021
106.9555598144318,134.8079863327597,52.36314057466822
63.23218519471058,153.261254483642,46.6417779484849
154.70344653351015,97.10100921485741,12.427686395473842
144.8496973609381,59.55889907984265,53.349592784964045
121.63784112266823,112.7949930925334,66.33753123591404
75.30828479156901,111.29161909516034,85.04152952915892
159.29657037985208,89.46049596279693,51.7568592963609
141.3070869073336,59.60607819296474,34.1519334764911
137.18006525066036,102.32990463242547,60.696865836583456
79.2726130418799,141.07521047212612,76.05133240374445
104.53344155850361,68.89405376934752,68.8640737135564
124.0166959920224,39.874032891787074,26.98697043391245
115.22172107980768,166.4531923707035,43.17176538729016
78.83111101717742,86.03584052208703,17.322314912868798
36.465295026299415,126.46227476666586,26.757769882279725
97.89748404478219,151.92261359847507,58.95118990228974
123.70038010806483,99.8716717629396,61.683998142360295
167.80743758707786,46.45663800959041,18.43570971130035
137.2825870842745,123.35842204839783,52.46973155017355
95.81552967459957,44.862861779624865,32.590862087367604
63.569616883629955,62.9608802739909,23.7967737054209
125.80062945416917,166.88366810148653,23.28913272140076
132.3764936328704,67.05227638105947,48.09180143075669
116.1771971959332,75.73030554745172,20.984993732672137
106.06364695712227,143.9336034532217,73.12867164600868
56.81334797446686,80.4969948917903,16.58309009815754
110.49536674721806,55.002261790211165,56.456917840676546
126.37903230298957,169.4237246875136,29.776945173610574
106.27929012111427,185.0508129456445,21.64066579056542
77.50918468245443,67.79762957072045,28.742155542508364
60.548886616029506,68.84419112866416,59.77851965427274
127.24986930293385,62.24178980148854,76.65330970062445
144.5474004316454,56.83347926129254,32.01428103720593
66.9237868918616,76.82765173678972,37.775340096828835
141.88098336811814,118.4710781676269,38.489946157884965
99.62353186242059,46.4046752593108,57.80371157159032
122.31177435620172,46.28911845221116,36.13380612086429
62.21380809781534,56.07323021304032,12.673382528208574
83.91209739576436,88.48139434671594,40.64222763643547
157.27735880317715,117.65174816431852,39.59163691507279
84.42919802663563,134.10104682076175,63.41143658635559
74.92421141439247,167.63101178132064,48.65848826402389
145.00911810755025,82.55103629272092,55.267198093736035
74.69641437670542,106.53329801207812,66.49488707109447
93.92617321013407,53.6360318279968,65.09715266672217
90.95714360779203,172.1122335918858,15.307583159325478
58.89372451612324,93.07163951383878,50.99098320912877
111.90444608307678,72.60840478200831,89.47969806041812
135.20817532240466,91.15905517698882,64.69534632302452
55.93755310766232,77.38386089599614,66.47829255103291
56.598888014100446,59.408576910922804,11.877266526792072
74.87441246492978,106.35411532961868,54.09564903831258
168.1371750379485,63.613006111307186,10.96616699425988
108.88516450983857,39.06200020533925,28.459121155145695
129.03336714562818,136.226018629463,58.08263492934614
89.77911221168043,52.960463434605465,54.58910657441125
50.867348478477886,114.13973782854966,13.458981131265423
52.82779885410227,80.3026070576568,28.850942159586637
70.64182403609354,158.43569408569581,36.22242415980259
120.08600162823811,118.64277709788603,65.98573347389511
146.9029003324816,71.42412365451686,64.29571325987202
177.1157892884799,78.16803225102575,34.89533528642549
109.20478692052748,80.56983733698411,43.115178629366895
58.928578279638494,78.35145455442301,12.570810666101893
119.60435385659608,69.66843087544433,48.76963839485914
97.02155291056093,128.3613614540406,47.72618491474475
117.17152853560316,161.76619807224313,37.86244210303551
115.0533922938636,54.76781838583395,9.378713405469007
60.47618145529859,110.90317229312396,58.19272051706193
75.74834584846525,72.34095184899458,56.744441409984645
46.2623044826481,148.87532161604514,25.49066171312279
83.75302661598886,45.28560228319651,29.026079322451757
69.54275792180394,51.28328220216964,23.749877923467135
87.67926039598854,110.22786877114899,84.79227963741627
145.63960413095697,67.98303099456288,44.07799889949638
99.33847529214391,20.866767900913125,13.443789194952041
57.992562680155075,156.7491562455587,75.12964909112556
91.75555774373557,152.47815344231094,27.104404781890246
84.82568158359476,52.1976802600968,46.11491011118722
177.8892366506466,89.86558201045968,35.17687809136747
77.26723894428495,115.6173534200784,88.43548275449376
113.30221858618681,58.62413989332336,53.387675493037925
151.08874630209843,91.21101167998282,17.77298005361546
158.45588775747797,76.02018059270928,60.47071059963808
80.43047580215628,170.67557525185347,55.023448730542086
128.03762499029654,44.47384444114442,23.650214527428737
47.14822721267589,94.99031116932207,16.072717722994625
120.34661107979954,198.24680291987505,17.307363251884684
57.44696133501192,159.3803237295149,34.59308713235554
64.20229923650108,115.21834504357027,65.19009434904507
48.07830947228186,162.9955110649454,22.650304541019317
80.46397599336812,119.77867399330529,73.35194077258666
93.80727245481539,60.068939797582026,38.88111059187153
158.80519633468768,95.43750081074992,52.572912722907944
84.66553863780821,80.98877815613417,35.753416697385944
140.24667892930762,70.37294267570672,75.04982981105393
130.93671713168737,82.10042944109138,81.4758195664797
77.14103879308976,96.32467155269659,78.37894711293595
147.1751784031009,140.84611663819243,45.06831642891461
69.59104829312341,101.32724437443287,60.276442954757634
123.71261166900484,131.7885020890751,65.66942270722231
116.94295634524289,87.180001332572,90.96318976607888
112.26496167224225,73.64424491616094,51.34747969422551
164.75238067836008,33.31826044113467,20.849730928653507
110.97191171784137,85.34284227145767,35.01803414829993
60.02691687174712,48.93725997798862,12.324597714309702
133.31843085534905,190.78675315969238,1.627335195960594
120.60358020407028,113.58908230194467,94.04313052592033
139.0036593791993,110.461055294298,35.14350366773107
153.5222505843229,53.408208762489565,26.293738082417885
119.00225684037738,46.72604691401924,73.39432636548494
124.22654366088412,53.27285923397881,48.815825430892836
102.5198292552003,171.0774305215419,59.40870322430729
109.72207977346136,55.38772721353208,12.1132658196645
98.08066412880726,47.78743821373198,49.904777175434354
92.0933721471839,39.73994391645097,32.68109137922052
78.07736553336333,176.42223126288417,28.726264736799838
116.50192263794679,146.11240503726023,61.97892147060406
127.76503700967713,52.025287189284164,63.41392605667782
60.01511198096186,106.27116120352102,50.385859501906985
110.9020098702272,128.3076494903089,49.47194339794423
73.05067602263968,106.0291347773949,68.76814125352476
102.34969473254574,52.87036873336923,40.51080919120808
110.49303959062954,132.26819573618752,41.81191792700693
142.81812439795527,92.50900316358346,54.04234514380853
157.4372238941241,116.8020686854208,63.537578707970845
101.14563383473633,61.86729605188363,23.955820830516654
84.31843969243181,54.79056524976094,35.67730306998688
84.24714188076163,137.272042389216,32.5071599072958
129.63605511355317,60.37849214212466,12.400112024031067
104.13775271467424,97.05376437350628,56.93060623615389
110.91318268642058,166.1213181828398,55.42608482328608
98.23588325981038,68.57144765150525,78.25091952317496
135.49964126968842,117.89175632584531,57.6756960736037
52.32117651057042,103.36850553588155,72.05177138974844
77.20804668602689,117.59716295228262,75.96321419258675
105.0328384138714,60.40279818357003,68.59268272366387
121.0129329317569,66.33835428840635,44.48964201244444
113.42666354900348,98.23613854894617,44.37305910142517
150.24657076004024,100.26033665549726,60.84472715938883
81.19046318941145,131.56266752077497,37.76683164641454
163.81803187159045,69.95830546281405,23.770594289858703
145.119280122492,135.73590457633347,36.51287739564643
65.88748622530335,100.7633729634063,51.022703227902475
31.03562274829355,115.39660011020605,24.428775070294986
87.14711507256362,44.20111899869504,31.418877989360062
99.31958016913822,76.08079690561608,54.40235043189441
144.48584698317327,71.5505861456568,25.523135865878388
103.28689965476505,24.42024802021991,25.122912112930567
78.45390771983107,62.87358283693686,21.35673631283822
173.54622997915197,87.15954742896875,26.423451994816794
115.4514658952976,167.6819796433084,31.333694147309377
52.04659691555931,45.86307304738091,21.223559180893677
87.06245923252928,58.576575035406286,17.323488455799897
130.63001491350417,160.3343334840057,34.388388677277874
51.922749761042645,154.75864029373918,45.93025141640825
80.9096085930747,82.76264022811199,41.22997008586117
87.32486579826411,116.37325711315066,75.13822524163949
59.4793974431759,167.70871243533443,33.27915559104151
94.9189625389362,159.63128785149112,38.40883768567149
87.70117570395296,34.65630494873109,30.272780003244307
168.15246636397842,91.26370995054822,36.4413154118374
132.11404061645692,105.81621161336972,57.18563755004936
106.56178966829148,67.84480694816342,37.224587905102325
